User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,Age_Group,Income_Tier,Engagement_Score,Revenue_Per_Visit,Recency_Score,CLV_Proxy,Interest_Category_Match,Power_User
#858,44,Female,Urban,42054,Technology,17,2,119,3223,Electronics,19,14,False,36-45,Low,0.169,10177.89,12,238,1,0
#859,26,Male,Urban,90028,Fashion,28,2,97,997,Apparel,184,11,False,26-35,Mid,0.247,325.11,1,194,1,0
#860,43,Male,Suburban,42207,Sports,25,6,81,4976,Health & Beauty,545,7,False,36-45,Low,0.5892,547.82,4,486,1,0
#861,64,Male,Suburban,100650,Technology,29,4,134,325,Health & Beauty,10,29,False,56+,Mid,0.3352,1950.0,0,536,0,0
#862,39,Female,Suburban,119821,Travel,16,9,39,1309,Electronics,592,10,True,36-45,High,0.7521,132.67,13,351,0,1
#863,64,Female,Urban,101554,Technology,23,5,181,4998,Apparel,192,29,False,56+,Mid,0.4808,1561.87,6,905,0,0
#864,47,Male,Rural,41386,Technology,2,7,62,4937,Books,320,9,True,46-55,Low,0.5087,925.69,27,434,0,0
#865,60,Female,Rural,103276,Sports,22,8,147,2278,Books,580,36,False,56+,High,0.8687,235.66,7,1176,0,0
#866,34,Female,Suburban,79518,Sports,18,0,96,2779,Apparel,475,48,True,26-35,Mid,0.5711,351.03,11,0,0,0
#867,43,Male,Rural,72781,Food,17,2,189,2985,Home & Kitchen,427,10,True,36-45,Mid,0.3832,419.44,12,378,1,0
#868,53,Male,Suburban,72780,Travel,7,6,186,2906,Electronics,59,19,True,46-55,Mid,0.3793,2955.25,22,1116,0,0
#869,18,Female,Urban,81440,Sports,13,5,148,803,Apparel,436,31,False,18-25,Mid,0.6364,110.5,16,740,0,0
#870,25,Male,Rural,64199,Fashion,18,6,195,2644,Books,97,17,False,18-25,Mid,0.389,1635.46,11,1170,0,0
#871,52,Female,Urban,81035,Travel,29,7,173,2470,Health & Beauty,496,9,False,46-55,Mid,0.6118,298.79,0,1211,0,0
#872,32,Female,Rural,28210,Travel,14,5,170,3381,Books,278,45,False,26-35,Low,0.6313,729.71,15,850,1,0
#873,64,Female,Urban,64363,Sports,18,2,184,4810,Health & Beauty,265,33,True,56+,Mid,0.432,1089.06,11,368,1,0
#874,39,Female,Rural,131175,Travel,13,1,22,428,Electronics,9,34,False,36-45,High,0.2492,2853.33,16,22,0,0
#875,31,Male,Urban,98279,Sports,11,6,49,4328,Health & Beauty,457,45,False,26-35,Mid,0.7751,568.23,18,294,1,0
#876,43,Male,Urban,80348,Technology,21,0,98,220,Apparel,273,24,False,36-45,Mid,0.3026,48.35,8,0,0,0
#877,45,Male,Rural,75284,Food,21,2,77,1064,Health & Beauty,8,9,False,36-45,Mid,0.1313,7980.0,8,154,0,0
#878,40,Male,Urban,127628,Technology,16,3,51,4324,Home & Kitchen,208,7,False,36-45,High,0.2749,1247.31,13,153,0,0
#879,31,Female,Urban,129835,Sports,23,0,156,3775,Apparel,123,16,False,26-35,High,0.1647,1841.46,6,0,0,0
#880,41,Female,Urban,92124,Sports,17,4,103,2176,Electronics,33,19,False,36-45,Mid,0.2862,3956.36,12,412,0,0
#881,19,Male,Rural,88847,Technology,8,9,28,432,Apparel,513,39,False,18-25,Mid,0.8871,50.53,21,252,0,0
#882,62,Female,Rural,42432,Fashion,19,2,195,3468,Home & Kitchen,204,6,True,56+,Low,0.2275,1020.0,10,390,0,0
#883,43,Female,Urban,146252,Fashion,20,1,32,1416,Electronics,518,11,True,36-45,High,0.4039,164.02,9,32,0,0
#884,31,Female,Urban,84089,Fashion,15,2,63,1296,Books,517,12,False,26-35,Mid,0.4485,150.41,14,126,0,0
#885,24,Male,Rural,75398,Sports,9,7,74,3270,Home & Kitchen,443,42,False,18-25,Mid,0.787,442.89,20,518,0,0
#886,20,Male,Rural,119291,Travel,20,5,149,1529,Electronics,592,13,False,18-25,High,0.6153,154.97,9,745,0,0
#887,64,Male,Urban,23321,Sports,10,6,33,455,Health & Beauty,339,12,False,56+,Low,0.4997,80.53,19,198,1,0
#888,40,Female,Urban,101348,Travel,12,5,43,4334,Apparel,438,21,True,36-45,Mid,0.5751,593.7,17,215,0,0
#889,63,Male,Urban,57383,Technology,21,5,62,1626,Electronics,445,10,True,56+,Low,0.5104,219.24,8,310,1,0
#890,60,Male,Suburban,133816,Food,23,2,145,3997,Apparel,136,20,False,56+,High,0.2751,1763.38,6,290,0,0
#891,64,Male,Rural,98682,Travel,20,7,27,128,Health & Beauty,387,36,True,56+,Mid,0.7167,19.84,9,189,0,1
#892,62,Male,Suburban,143053,Fashion,1,6,66,1113,Electronics,25,28,True,56+,High,0.4156,2671.2,28,396,0,0
#893,35,Male,Rural,99190,Sports,25,6,121,2802,Books,506,24,False,26-35,Mid,0.6726,332.25,4,726,0,0
#894,55,Male,Rural,72893,Technology,20,5,14,927,Home & Kitchen,325,5,False,46-55,Mid,0.4088,171.14,9,70,0,0
#895,52,Female,Rural,55820,Fashion,9,4,163,4546,Electronics,338,37,False,46-55,Low,0.5775,806.98,20,652,0,0
#896,32,Female,Rural,141262,Technology,22,9,167,2124,Health & Beauty,95,12,True,26-35,High,0.4733,1341.47,7,1503,0,0
#897,42,Male,Rural,86262,Food,15,7,191,398,Electronics,545,35,True,36-45,Mid,0.8031,43.82,14,1337,0,1
#898,54,Male,Rural,23760,Sports,1,4,22,1965,Apparel,146,40,False,46-55,Low,0.4837,807.53,28,88,0,0
#899,45,Female,Rural,42190,Sports,12,8,92,4116,Electronics,231,2,False,36-45,Low,0.4516,1069.09,17,736,0,0
#900,27,Female,Suburban,87411,Food,3,8,38,2211,Books,495,41,True,26-35,Mid,0.8501,268.0,26,304,0,1
#901,56,Male,Urban,43377,Sports,11,0,12,854,Electronics,38,45,True,56+,Low,0.2961,1348.42,18,0,0,0
#902,34,Male,Urban,66737,Travel,2,5,99,869,Home & Kitchen,425,39,False,26-35,Mid,0.6799,122.68,27,495,0,0
#903,56,Male,Suburban,89569,Technology,16,6,113,3835,Electronics,437,42,True,56+,Mid,0.7446,526.54,13,678,1,1
#904,39,Male,Suburban,58211,Fashion,9,2,132,1338,Apparel,368,9,False,36-45,Mid,0.3424,218.15,20,264,1,0
#905,43,Female,Suburban,102909,Food,15,6,195,2313,Electronics,345,22,False,36-45,High,0.5657,402.26,14,1170,0,0
#906,61,Male,Suburban,23744,Travel,12,6,85,2006,Books,160,47,True,56+,Low,0.6135,752.25,17,510,1,0
#907,42,Male,Rural,145566,Fashion,1,1,139,1664,Health & Beauty,550,5,True,36-45,High,0.3852,181.53,28,139,0,0
#908,34,Male,Urban,44995,Fashion,13,6,117,1318,Electronics,541,12,True,26-35,Low,0.6181,146.17,16,702,0,0
#909,30,Male,Rural,36977,Food,14,0,165,4701,Electronics,144,1,False,26-35,Low,0.0832,1958.75,15,0,0,0
#910,37,Female,Urban,149508,Travel,25,4,91,1457,Home & Kitchen,588,44,False,36-45,High,0.7679,148.67,4,364,0,0
#911,42,Female,Urban,117938,Fashion,25,8,86,3939,Books,576,22,False,36-45,High,0.7789,410.31,4,688,0,0
#912,21,Female,Suburban,54542,Fashion,8,6,11,1560,Health & Beauty,345,38,False,18-25,Low,0.6657,271.3,21,66,0,0
#913,27,Male,Rural,30651,Travel,8,6,136,4085,Apparel,269,19,False,26-35,Low,0.5024,911.15,21,816,0,0
#914,20,Male,Suburban,119239,Sports,27,1,144,1516,Electronics,268,16,False,18-25,High,0.2886,339.4,2,144,0,0
#915,58,Female,Rural,98931,Fashion,12,7,35,2953,Health & Beauty,169,31,True,56+,Mid,0.5576,1048.4,17,245,0,0
#916,62,Male,Urban,115344,Technology,1,2,97,4956,Apparel,33,3,False,56+,High,0.1085,9010.91,28,194,0,0
#917,35,Male,Suburban,122112,Travel,11,7,25,1528,Books,377,23,False,26-35,High,0.6296,243.18,18,175,1,0
#918,64,Female,Suburban,36715,Fashion,8,2,160,4478,Books,214,42,False,56+,Low,0.4583,1255.51,21,320,0,0
#919,53,Female,Urban,64409,Food,10,9,177,4574,Health & Beauty,562,18,False,46-55,Mid,0.7846,488.33,19,1593,0,0
#920,64,Female,Urban,44306,Technology,19,6,197,4393,Apparel,440,26,True,56+,Low,0.6464,599.05,10,1182,0,1
#921,39,Female,Urban,39086,Fashion,11,1,82,3162,Books,492,13,False,36-45,Low,0.4012,385.61,18,82,0,0
#922,51,Male,Suburban,34376,Technology,7,3,41,3171,Health & Beauty,393,18,True,46-55,Low,0.4521,484.12,22,123,0,0
#923,64,Male,Rural,81350,Technology,11,5,24,655,Books,489,3,True,56+,Mid,0.4925,80.37,18,120,0,0
#924,25,Female,Suburban,91425,Sports,17,8,150,455,Books,29,23,False,18-25,Mid,0.4644,941.38,12,1200,0,0
#925,57,Male,Rural,123358,Technology,1,4,14,1663,Books,39,3,False,56+,High,0.1897,2558.46,28,56,0,0
#926,61,Female,Suburban,56636,Sports,26,8,83,3600,Home & Kitchen,173,25,True,56+,Low,0.5614,1248.55,3,664,0,0
#927,36,Female,Suburban,106120,Travel,29,4,61,1140,Apparel,17,27,True,36-45,High,0.3268,4023.53,0,244,0,0
#928,59,Male,Urban,134889,Sports,21,9,86,2786,Health & Beauty,56,44,False,56+,High,0.6504,2985.0,8,774,1,0
#929,58,Female,Rural,71649,Food,21,7,178,4574,Health & Beauty,226,27,True,56+,Mid,0.566,1214.34,8,1246,0,0
#930,54,Male,Suburban,54610,Fashion,8,0,190,4875,Apparel,558,39,False,46-55,Low,0.5635,524.19,21,0,1,0
#931,23,Male,Suburban,30058,Travel,23,6,119,2653,Apparel,67,25,False,18-25,Low,0.4214,2375.82,6,714,0,0
#932,43,Male,Urban,144876,Travel,24,3,187,1879,Apparel,197,24,True,36-45,High,0.3747,572.28,5,561,0,0
#933,51,Male,Urban,148265,Food,6,4,152,175,Apparel,23,8,False,46-55,High,0.2116,456.52,23,608,0,0
#934,62,Female,Rural,94637,Sports,22,5,115,4426,Electronics,237,9,False,56+,Mid,0.3822,1120.51,7,575,0,0
#935,23,Male,Suburban,98033,Fashion,18,4,136,3419,Health & Beauty,566,46,False,18-25,Mid,0.7675,362.44,11,544,0,0
#936,54,Female,Rural,90194,Sports,6,0,16,2449,Electronics,138,37,True,46-55,Mid,0.3047,1064.78,23,0,0,0
#937,50,Female,Suburban,96917,Technology,5,8,49,2873,Books,473,30,True,46-55,Mid,0.7685,364.44,24,392,0,1
#938,39,Female,Rural,84200,Sports,13,1,165,2362,Books,553,19,True,36-45,Mid,0.4744,256.27,16,165,0,0
#939,38,Female,Urban,125848,Travel,19,8,169,3329,Health & Beauty,229,16,False,36-45,High,0.5379,872.23,10,1352,0,0
#940,23,Male,Suburban,126022,Fashion,22,9,108,2216,Books,317,24,True,18-25,High,0.6784,419.43,7,972,0,1
#941,23,Male,Rural,66619,Sports,8,1,152,492,Apparel,598,44,True,18-25,Mid,0.6571,49.36,21,152,0,1
#942,21,Female,Urban,37154,Fashion,9,8,94,1208,Electronics,561,21,True,18-25,Low,0.7638,129.2,20,752,0,1
#943,47,Female,Urban,39539,Fashion,17,5,74,4462,Apparel,201,36,False,46-55,Low,0.5299,1331.94,12,370,1,0
#944,28,Male,Rural,145381,Technology,3,8,141,710,Books,258,40,False,26-35,High,0.7049,165.12,26,1128,0,0
#945,47,Female,Suburban,80058,Technology,19,5,20,2875,Electronics,480,39,True,46-55,Mid,0.7122,359.37,10,100,1,1
#946,48,Male,Suburban,82068,Travel,11,5,117,4098,Apparel,178,47,True,46-55,Mid,0.5851,1381.35,18,585,0,0
#947,41,Female,Urban,97313,Food,24,1,35,772,Health & Beauty,123,6,True,36-45,Mid,0.1411,376.59,5,35,0,0
#948,26,Male,Suburban,119932,Fashion,17,7,198,3777,Apparel,342,5,False,26-35,High,0.4966,662.63,12,1386,1,0
#949,20,Female,Suburban,50373,Food,21,2,174,130,Books,171,14,True,18-25,Low,0.2581,45.61,8,348,0,0
#950,48,Female,Suburban,53154,Travel,19,6,160,1500,Electronics,59,45,False,46-55,Low,0.5418,1525.42,10,960,0,0
#951,57,Male,Urban,26031,Fashion,2,4,94,4171,Health & Beauty,465,42,False,56+,Low,0.6832,538.19,27,376,0,0
#952,54,Female,Rural,113533,Fashion,8,2,177,716,Electronics,260,4,False,46-55,High,0.2478,165.23,21,354,0,0
#953,53,Female,Suburban,91975,Food,19,0,160,4734,Health & Beauty,373,8,True,46-55,Mid,0.2613,761.5,10,0,0,0
#954,41,Male,Urban,42785,Sports,7,7,132,2886,Electronics,95,24,True,36-45,Low,0.4705,1822.74,22,924,0,0
#955,48,Female,Urban,98928,Technology,28,2,153,970,Books,125,11,False,46-55,Mid,0.2124,465.6,1,306,0,0
#956,23,Male,Rural,138696,Sports,27,1,198,4296,Health & Beauty,41,17,False,18-25,High,0.1618,6286.83,2,198,1,0
#957,19,Male,Suburban,48669,Food,17,0,77,3704,Home & Kitchen,254,21,False,18-25,Low,0.2727,874.96,12,0,1,0
#958,37,Female,Suburban,114475,Technology,6,3,113,1512,Electronics,7,26,False,36-45,High,0.2758,12960.0,23,339,1,0
#959,45,Female,Rural,137154,Sports,19,7,89,2839,Electronics,471,43,True,36-45,High,0.8097,361.66,10,623,0,1
#960,28,Female,Rural,22282,Technology,24,2,168,1040,Apparel,511,48,True,26-35,Low,0.6699,122.11,5,336,0,1
#961,21,Female,Urban,54624,Fashion,6,0,62,440,Health & Beauty,581,44,False,18-25,Low,0.6082,45.44,23,0,0,0
#962,32,Female,Urban,68438,Sports,28,3,115,3008,Home & Kitchen,69,45,False,26-35,Mid,0.4309,2615.65,1,345,0,0
#963,23,Female,Rural,109900,Technology,2,8,162,4233,Books,81,27,False,18-25,High,0.5199,3135.56,27,1296,0,0
#964,47,Female,Suburban,87534,Technology,6,0,53,759,Apparel,542,16,True,46-55,Mid,0.4103,84.02,23,0,0,0
#965,55,Male,Urban,51705,Technology,23,1,149,2133,Home & Kitchen,585,26,False,46-55,Low,0.5369,218.77,6,149,0,0
#966,19,Female,Urban,58244,Sports,5,8,99,1660,Health & Beauty,262,33,True,18-25,Mid,0.6635,380.15,24,792,1,1
#967,32,Male,Suburban,94964,Travel,19,1,110,3557,Home & Kitchen,89,31,False,26-35,Mid,0.2774,2397.98,10,110,0,0
#968,28,Female,Urban,57437,Sports,20,2,106,1756,Electronics,208,48,True,26-35,Low,0.4923,506.54,9,212,0,0
#969,25,Female,Suburban,97872,Food,4,6,18,3075,Electronics,213,47,True,18-25,Mid,0.6445,866.2,25,108,0,1
#970,43,Male,Suburban,94878,Sports,22,2,21,1149,Apparel,266,6,False,36-45,Mid,0.2638,259.17,7,42,0,0
#971,62,Female,Suburban,139006,Technology,26,8,78,553,Health & Beauty,293,44,True,56+,High,0.7505,113.24,3,624,0,1
#972,61,Female,Rural,125368,Fashion,17,5,191,1804,Health & Beauty,207,8,True,56+,High,0.3584,522.9,12,955,0,0
#973,22,Male,Rural,92982,Sports,11,2,191,2884,Home & Kitchen,333,7,True,18-25,Mid,0.3093,519.64,18,382,0,0
#974,23,Female,Rural,70583,Sports,4,8,37,918,Apparel,77,34,True,18-25,Mid,0.5613,715.32,25,296,0,0
#975,43,Female,Suburban,58392,Technology,26,0,65,4968,Health & Beauty,288,44,False,36-45,Mid,0.4364,1035.0,3,0,0,0
#976,21,Female,Suburban,27461,Fashion,13,9,108,112,Electronics,47,14,False,18-25,Low,0.4576,142.98,16,972,0,0
#977,36,Male,Rural,120123,Fashion,20,2,119,4079,Home & Kitchen,200,16,False,36-45,High,0.2876,1223.7,9,238,0,0
#978,37,Female,Urban,30516,Food,26,0,86,1020,Books,427,43,False,36-45,Low,0.5117,143.33,3,0,0,0
#979,50,Female,Suburban,99285,Sports,17,1,112,2518,Electronics,210,9,False,46-55,Mid,0.2108,719.43,12,112,0,0
#980,37,Female,Urban,37514,Fashion,9,7,115,1414,Apparel,420,10,True,36-45,Low,0.5735,202.0,20,805,1,0
#981,29,Female,Urban,148657,Fashion,4,6,118,3777,Health & Beauty,154,17,True,26-35,High,0.4224,1471.56,25,708,0,0
#982,64,Male,Suburban,141251,Travel,23,1,121,2117,Electronics,522,12,True,56+,High,0.4125,243.33,6,121,0,0
#983,18,Male,Suburban,120962,Travel,28,1,67,1328,Books,415,6,True,18-25,High,0.3123,192.0,1,67,1,0
#984,43,Female,Urban,56268,Fashion,14,8,87,4892,Books,353,19,False,36-45,Low,0.6294,831.5,15,696,0,0
#985,31,Female,Urban,110486,Food,19,5,84,2534,Apparel,157,43,False,26-35,High,0.5478,968.41,10,420,0,0
#986,55,Male,Rural,120424,Fashion,26,4,51,2968,Electronics,261,41,True,46-55,High,0.5574,682.3,3,204,0,0
#987,54,Male,Rural,56788,Technology,28,9,175,2615,Home & Kitchen,77,29,False,46-55,Low,0.569,2037.66,1,1575,0,0
#988,28,Female,Suburban,95749,Sports,3,5,77,1538,Electronics,488,6,True,26-35,Mid,0.5106,189.1,26,385,0,0
#989,53,Male,Rural,81049,Food,14,8,190,4264,Books,131,25,True,46-55,Mid,0.5367,1952.98,15,1520,0,0
#990,30,Female,Rural,82493,Technology,8,6,42,3643,Apparel,579,24,False,26-35,Mid,0.7154,377.51,21,252,0,0
#991,60,Male,Rural,56027,Food,24,9,80,3275,Apparel,455,25,False,56+,Low,0.7656,431.87,5,720,0,0
#992,20,Male,Rural,113547,Technology,27,9,65,1881,Home & Kitchen,163,16,False,18-25,High,0.5381,692.39,2,585,0,0
#993,50,Male,Urban,62849,Sports,28,8,114,2363,Apparel,15,16,False,46-55,Mid,0.4125,9452.0,1,912,0,0
#994,23,Male,Suburban,120127,Sports,1,3,110,2069,Apparel,232,6,False,18-25,High,0.2828,535.09,28,330,0,0
#995,27,Female,Rural,37858,Travel,10,1,60,311,Apparel,195,37,False,26-35,Low,0.377,95.69,19,60,0,0
#996,22,Male,Urban,104162,Technology,18,7,83,607,Apparel,542,21,False,18-25,High,0.7138,67.2,11,581,0,0
#997,40,Male,Urban,99003,Travel,16,3,180,431,Apparel,359,4,True,36-45,Mid,0.3447,72.03,13,540,0,0
#998,27,Female,Urban,72395,Technology,8,8,130,650,Books,331,34,False,26-35,Mid,0.7102,117.82,21,1040,0,0
#999,61,Male,Rural,59758,Travel,1,3,152,1041,Electronics,427,28,True,56+,Mid,0.5346,146.28,28,456,0,0
#1000,19,Male,Rural,74312,Sports,12,7,175,827,Health & Beauty,497,38,True,18-25,Mid,0.7937,99.84,17,1225,1,1
